Country,Date,Sentiment Score,Positive,Negative,ratio
DZ,15-06-2020,0.13,3,2,1.5
DZ,24-08-2020,0.138888889,1,2,0.5
EC,18-05-2020,0.154545454,1,4,0.25
EC,22-06-2020,0.06,1,4,0.25
EC,06-07-2020,0.125,1,5,0.2
EC,27-07-2020,0.2,1,1,1
EC,03-08-2020,0.18459596,2,2,1
EC,24-08-2020,0.183333333,1,1,1
EE,25-05-2020,0.172727273,1,1,1
EE,07-09-2020,0.098888889,1,2,0.5
EG,23-03-2020,0.30021645,8,6,1.333333333
EG,30-03-2020,0.029166667,1,5,0.2
EG,06-04-2020,0.210606061,2,4,0.5
EG,13-04-2020,0.288888889,3,6,0.5
EG,20-04-2020,0.06,1,4,0.25
EG,04-05-2020,0.144573673,2,3,0.666666667
EG,11-05-2020,0.011333333,1,4,0.25
EG,25-05-2020,0.278776042,4,4,1
EG,01-06-2020,0.186805556,3,3,1
EG,15-06-2020,0.070535714,2,6,0.333333333
EG,13-07-2020,0.434605263,36,2,18
EG,17-08-2020,0.091666667,1,3,0.333333333
EG,24-08-2020,0.225,1,1,1
EG,07-09-2020,0.216493055,2,2,1
ES,23-03-2020,0.157424242,5,10,0.5
ES,30-03-2020,0.029241008,4,22,0.181818182
ES,06-04-2020,-0.034895833,5,19,0.263157895
ES,13-04-2020,0.018028516,4,48,0.083333333
ES,20-04-2020,0.052266667,5,20,0.25
ES,27-04-2020,0.171699346,6,11,0.545454545
ES,04-05-2020,0.073463997,18,68,0.264705882
ES,11-05-2020,0.048495712,17,70,0.242857143
ES,18-05-2020,0.150539322,13,22,0.590909091
ES,25-05-2020,0.071547775,13,54,0.240740741
ES,01-06-2020,0.094783179,16,53,0.301886792
ES,08-06-2020,0.053922015,14,70,0.2
ES,15-06-2020,0.083865908,23,68,0.338235294
ES,22-06-2020,0.033354252,12,65,0.184615385
ES,29-06-2020,0.110822376,9,31,0.290322581
ES,06-07-2020,0.148127698,9,19,0.473684211
ES,13-07-2020,0.197632374,21,21,1
ES,20-07-2020,0.090041846,7,23,0.304347826
ES,27-07-2020,0.100016109,10,19,0.526315789
ES,03-08-2020,0.11598358,12,27,0.444444444
ES,10-08-2020,0.039941078,1,5,0.2
ES,17-08-2020,0.142595274,17,36,0.472222222
ES,24-08-2020,0.110092975,5,17,0.294117647
ES,31-08-2020,0.135556658,12,19,0.631578947
ES,07-09-2020,0.200067112,14,16,0.875
ES,14-09-2020,0.1322658,7,17,0.411764706
ES,21-09-2020,0.073337542,4,8,0.5
ES,28-09-2020,0.090365829,4,15,0.266666667
ES,05-10-2020,0.166463745,4,10,0.4
ES,12-10-2020,0.109755479,10,22,0.454545455
ES,19-10-2020,0.24473616,10,12,0.833333333
ES,26-10-2020,0.100106952,8,26,0.307692308
ES,02-11-2020,0.078654268,3,24,0.125
ES,09-11-2020,0.197422979,7,12,0.583333333
ES,16-11-2020,0.033169935,4,13,0.307692308
ES,23-11-2020,0.308333333,2,2,1
ET,20-04-2020,-0.35,1,1,1
ET,01-06-2020,0.222222222,1,2,0.5
ET,07-09-2020,0.273181818,3,2,1.5
ET,26-10-2020,0.591666667,2,2,1
FI,30-03-2020,0.160427189,5,7,0.714285714
FI,06-04-2020,0.142833333,2,3,0.666666667
FI,13-04-2020,0.25,1,1,1
FI,20-04-2020,0.25959596,1,2,0.5
FI,04-05-2020,0.15625,1,3,0.333333333
FI,11-05-2020,0.3375,2,2,1
FI,18-05-2020,0.120833334,1,1,1
FI,25-05-2020,0.159801587,2,3,0.666666667
FI,01-06-2020,0.083928572,1,1,1
FI,08-06-2020,0.173333333,3,2,1.5
FI,29-06-2020,0.086805556,2,4,0.5
FI,13-07-2020,0.113125,1,3,0.333333333
FI,27-07-2020,0.145170455,2,2,1
FI,03-08-2020,0.2903125,2,2,1
FI,17-08-2020,0.201190476,2,4,0.5
FI,24-08-2020,0.234531513,3,3,1
FI,31-08-2020,0.141904762,2,3,0.666666667
FI,14-09-2020,0.5,1,1,1
FI,26-10-2020,0.064556678,2,7,0.285714286
FI,02-11-2020,0.120454545,1,2,0.5
FI,09-11-2020,0.212619047,3,2,1.5
FI,16-11-2020,0.048765432,1,2,0.5
FR,23-03-2020,0.132833333,3,7,0.428571429
FR,30-03-2020,0.066668529,8,15,0.533333333
FR,06-04-2020,0.06796875,8,13,0.615384615
FR,13-04-2020,-0.0090625,2,28,0.071428571
FR,20-04-2020,0.016753647,2,16,0.125
FR,27-04-2020,0.096529259,10,11,0.909090909
FR,04-05-2020,0.179269637,20,34,0.588235294
FR,11-05-2020,0.098740555,12,31,0.387096774
FR,18-05-2020,0.26262147,13,9,1.444444444
FR,25-05-2020,0.146895933,8,11,0.727272727
FR,01-06-2020,0.152491182,7,11,0.636363636
FR,08-06-2020,0.201508049,10,10,1
FR,15-06-2020,0.117938312,8,17,0.470588235
FR,22-06-2020,0.095127712,7,21,0.333333333
FR,29-06-2020,0.154790648,14,17,0.823529412
FR,06-07-2020,0.21035951,5,11,0.454545455
FR,13-07-2020,0.204623692,12,16,0.75
FR,20-07-2020,0.150562554,8,17,0.470588235
FR,27-07-2020,0.130124838,10,20,0.5
FR,03-08-2020,0.162391819,10,17,0.588235294
FR,10-08-2020,0.103055556,3,10,0.3
FR,17-08-2020,0.155208663,19,35,0.542857143
FR,24-08-2020,0.136019377,11,17,0.647058824
FR,31-08-2020,0.088821975,7,23,0.304347826
FR,07-09-2020,0.204769015,18,25,0.72
FR,14-09-2020,0.129647436,4,9,0.444444444
FR,21-09-2020,0.170707071,4,5,0.8
FR,28-09-2020,0.096825397,3,6,0.5
FR,05-10-2020,0.05625,1,3,0.333333333
FR,12-10-2020,0.037301587,4,14,0.285714286
FR,19-10-2020,0.352566964,8,6,1.333333333
FR,26-10-2020,0.184747475,6,9,0.666666667
FR,02-11-2020,0.146536529,16,29,0.551724138
FR,09-11-2020,0.148856578,8,15,0.533333333
FR,16-11-2020,0.061434659,7,17,0.411764706
FR,23-11-2020,0.116666667,2,4,0.5
GB,23-03-2020,0.114640504,92,199,0.462311558
GB,30-03-2020,0.106059744,150,376,0.39893617
GB,06-04-2020,0.097665314,88,239,0.368200837
GB,13-04-2020,0.125337578,110,229,0.480349345
GB,20-04-2020,0.100679451,100,254,0.393700787
GB,27-04-2020,0.101219366,147,402,0.365671642
GB,04-05-2020,0.099205801,393,983,0.399796541
GB,11-05-2020,0.111738295,390,886,0.440180587
GB,18-05-2020,0.097474637,254,680,0.373529412
GB,25-05-2020,0.125052847,379,749,0.506008011
GB,01-06-2020,0.107738885,338,779,0.433889602
GB,08-06-2020,0.104435233,242,551,0.439201452
GB,15-06-2020,0.137501256,428,802,0.533665835
GB,22-06-2020,0.1467936,761,1294,0.588098918
GB,29-06-2020,0.148144571,559,937,0.596584845
GB,06-07-2020,0.145837098,503,850,0.591764706
GB,13-07-2020,0.17098769,773,1064,0.726503759
GB,20-07-2020,0.160914696,553,777,0.711711712
GB,27-07-2020,0.160520559,632,908,0.696035242
GB,03-08-2020,0.147463961,602,883,0.681766704
GB,10-08-2020,0.160312664,165,245,0.673469388
GB,17-08-2020,0.1689416,694,953,0.728226653
GB,24-08-2020,0.163567113,625,895,0.698324022
GB,31-08-2020,0.164916362,565,819,0.68986569
GB,07-09-2020,0.164454312,542,744,0.728494624
GB,14-09-2020,0.13617314,286,555,0.515315315
GB,21-09-2020,0.109206803,144,344,0.418604651
GB,28-09-2020,0.126550026,229,491,0.466395112
GB,05-10-2020,0.10087971,165,407,0.405405405
GB,12-10-2020,0.109582759,374,825,0.453333333
GB,19-10-2020,0.112150166,446,942,0.473460722
GB,26-10-2020,0.117403085,426,838,0.508353222
GB,02-11-2020,0.144808426,373,648,0.575617284
GB,09-11-2020,0.141312384,681,1288,0.528726708
GB,16-11-2020,0.132273239,339,684,0.495614035
GB,23-11-2020,0.143920881,82,152,0.539473684
GD,04-05-2020,0.5,1,1,1
GD,29-06-2020,0.25,1,1,1
GF,20-07-2020,0.073160173,1,6,0.166666667
GF,31-08-2020,0.043333333,1,6,0.166666667
GF,07-09-2020,0.160900974,11,3,3.666666667
GH,23-03-2020,0.018485958,2,11,0.181818182
GH,30-03-2020,0.099782777,10,25,0.4
GH,06-04-2020,0.146022727,4,7,0.571428571
GH,13-04-2020,0.097849548,6,13,0.461538462
GH,20-04-2020,0.143160173,7,14,0.5
GH,27-04-2020,0.161497326,5,12,0.416666667
GH,04-05-2020,0.196561711,17,23,0.739130435
GH,11-05-2020,0.13450869,12,22,0.545454545
GH,18-05-2020,0.260937249,26,28,0.928571429
GH,25-05-2020,0.138422773,15,29,0.517241379
GH,01-06-2020,0.124172674,11,26,0.423076923
GH,08-06-2020,0.082296157,3,13,0.230769231
GH,15-06-2020,0.094772618,10,19,0.526315789
GH,22-06-2020,0.21354798,10,10,1
GH,29-06-2020,0.088327518,11,13,0.846153846
GH,06-07-2020,0.263173401,10,8,1.25
GH,13-07-2020,0.141976788,13,16,0.8125
GH,20-07-2020,0.101697431,4,14,0.285714286
GH,27-07-2020,0.121880774,12,29,0.413793103
GH,03-08-2020,0.073841734,6,15,0.4
GH,10-08-2020,-0.005688131,2,10,0.2
GH,17-08-2020,0.072038961,8,27,0.296296296
GH,24-08-2020,0.084003913,6,20,0.3
GH,31-08-2020,0.06147401,7,27,0.259259259
GH,07-09-2020,0.142657287,9,11,0.818181818
GH,14-09-2020,0.025694444,2,11,0.181818182
GH,21-09-2020,0.168831169,2,2,1
GH,28-09-2020,0.290340909,2,2,1
GH,05-10-2020,0.043181818,1,10,0.1
GH,12-10-2020,0.209350649,6,4,1.5
GH,19-10-2020,0.286868687,4,2,2
GH,26-10-2020,0.099206349,5,9,0.555555556
GH,02-11-2020,0.179119318,1,3,0.333333333
GH,09-11-2020,0.153333333,2,3,0.666666667
GH,16-11-2020,0.55,2,1,2
GI,25-05-2020,0.166536458,2,2,1
GI,22-06-2020,0.136035157,1,1,1
GI,29-06-2020,0.104166667,1,1,1
GM,10-08-2020,0.45,1,1,1
GR,30-03-2020,0.306090909,3,2,1.5
GR,06-04-2020,0.125204613,2,5,0.4
GR,13-04-2020,0.0625,1,3,0.333333333
GR,27-04-2020,0.085,1,4,0.25
GR,04-05-2020,0.354017857,3,1,3
GR,11-05-2020,0.029349046,1,8,0.125
GR,18-05-2020,0.070833333,1,5,0.2
GR,25-05-2020,0.178276515,4,6,0.666666667
GR,01-06-2020,0.140333243,5,7,0.714285714
GR,08-06-2020,0.232765152,3,5,0.6
GR,15-06-2020,0.04280303,2,6,0.333333333
GR,22-06-2020,0.243333333,3,7,0.428571429
GR,29-06-2020,0.215190972,7,5,1.4
GR,06-07-2020,0.259906355,6,6,1
GR,13-07-2020,0.185968198,5,8,0.625
GR,20-07-2020,0.178508953,5,6,0.833333333
GR,27-07-2020,0.206995739,5,11,0.454545455
GR,03-08-2020,0.141895543,6,12,0.5
GR,10-08-2020,0.176649306,2,2,1
GR,17-08-2020,0.203366959,7,12,0.583333333
GR,24-08-2020,0.211367845,12,12,1
GR,31-08-2020,0.147131408,10,14,0.714285714
GR,07-09-2020,0.119778439,4,8,0.5
GR,14-09-2020,0.091632714,5,12,0.416666667
GR,28-09-2020,0.017869769,1,10,0.1
GR,05-10-2020,0.096990741,1,5,0.2
GR,12-10-2020,0.107614087,4,12,0.333333333
GR,19-10-2020,0.055429293,8,14,0.571428571
GR,26-10-2020,0.134292929,4,20,0.2
GR,02-11-2020,0.189514652,5,8,0.625
GR,09-11-2020,0.11449495,8,22,0.363636364
GR,16-11-2020,0.165595238,6,14,0.428571429
GR,23-11-2020,0.118333333,2,3,0.666666667
GT,13-04-2020,0.25,1,1,1
GT,01-06-2020,0.033080808,1,2,0.5
GT,15-06-2020,0.063160173,3,10,0.3
GT,13-07-2020,0.125,1,1,1
GT,03-08-2020,0.116666667,2,1,2
GT,24-08-2020,0.15,1,2,0.5
GT,05-10-2020,0.205460859,2,1,2
GU,01-06-2020,0.093734848,2,3,0.666666667
GU,06-07-2020,0.314339827,2,1,2
GU,24-08-2020,0.120833333,1,1,1
GU,31-08-2020,0.16,1,1,1
GY,04-05-2020,-0.2375,1,1,1
HK,27-04-2020,0.260416667,1,2,0.5
HK,04-05-2020,0.113166209,4,9,0.444444444
HK,11-05-2020,0.103717733,1,8,0.125
HK,18-05-2020,0.160796438,4,7,0.571428571
HK,25-05-2020,0.121258503,2,5,0.4
HK,01-06-2020,0.23467803,4,4,1
HK,08-06-2020,-0.01982126,3,3,1
HK,22-06-2020,0.13744715,3,7,0.428571429
HK,29-06-2020,0.227083333,1,3,0.333333333
HK,06-07-2020,0.076565657,2,5,0.4
HK,13-07-2020,0.1075,1,4,0.25
HK,20-07-2020,0.060147857,3,15,0.2
HK,27-07-2020,0.11462766,6,14,0.428571429
HK,03-08-2020,0.079254149,5,15,0.333333333
HK,10-08-2020,0.1775,1,1,1
HK,17-08-2020,0.118380231,7,14,0.5
HK,24-08-2020,0.139877404,5,9,0.555555556
HK,31-08-2020,0.015479798,1,14,0.071428571
HK,07-09-2020,0.096959876,3,6,0.5
HK,14-09-2020,0.138571429,2,3,0.666666667
HK,21-09-2020,0.20625,1,1,1
HK,28-09-2020,0.1125,1,3,0.333333333
HK,05-10-2020,0.208347506,4,3,1.333333333
HK,12-10-2020,0.283333333,2,4,0.5
HK,19-10-2020,0.097222222,2,4,0.5
HK,26-10-2020,0.184482724,2,7,0.285714286
HK,02-11-2020,0.211428571,3,2,1.5
HK,09-11-2020,0.078039683,1,4,0.25
HK,16-11-2020,0.25,3,1,3
HN,03-08-2020,0.034496753,1,6,0.166666667
HR,30-03-2020,0.071428571,1,6,0.166666667
HR,04-05-2020,0.194444445,2,4,0.5
HR,01-06-2020,0.279393413,2,1,2
HR,22-06-2020,0.124855324,1,3,0.333333333
HR,13-07-2020,0.209234848,3,2,1.5
HR,20-07-2020,0.076136364,1,4,0.25
HR,27-07-2020,0.078289141,3,3,1
HR,03-08-2020,0.129848485,1,4,0.25
HR,17-08-2020,-0.075262188,2,5,0.4
HR,24-08-2020,0.27155303,9,2,4.5
HR,31-08-2020,0.035896465,1,2,0.5
HR,07-09-2020,0.098055555,2,6,0.333333333
HT,25-05-2020,0.2675,1,1,1
HT,15-06-2020,0.15,1,2,0.5
HT,27-07-2020,0.180555556,2,1,2
HT,17-08-2020,0.049810606,1,1,1
HT,07-09-2020,0.354166667,1,1,1
HU,01-06-2020,0.283333334,2,2,1
HU,15-06-2020,0.275,1,1,1
HU,20-07-2020,-0.225,1,1,1
HU,03-08-2020,0.45,1,1,1
HU,31-08-2020,0.142962963,1,2,0.5
HU,09-11-2020,-0.018055556,1,2,0.5
HU,16-11-2020,0.275,1,3,0.333333333
ID,23-03-2020,0.137668473,12,19,0.631578947
ID,30-03-2020,0.121318191,20,39,0.512820513
ID,06-04-2020,0.212936508,17,18,0.944444444
ID,13-04-2020,0.156511124,17,26,0.653846154
ID,20-04-2020,0.163018909,17,24,0.708333333
ID,27-04-2020,0.213199315,31,19,1.631578947
ID,04-05-2020,0.174228222,49,55,0.890909091
ID,11-05-2020,0.120964904,31,59,0.525423729
ID,18-05-2020,0.173264899,25,29,0.862068966
ID,25-05-2020,0.129529582,33,42,0.785714286
ID,01-06-2020,0.104629455,28,69,0.405797101
ID,08-06-2020,0.170490398,28,57,0.49122807
ID,15-06-2020,0.142079196,30,59,0.508474576
ID,22-06-2020,0.209236485,53,58,0.913793103
ID,29-06-2020,0.214783626,31,32,0.96875
ID,06-07-2020,0.155153319,15,34,0.441176471
ID,13-07-2020,0.150389766,19,39,0.487179487
ID,20-07-2020,0.212187804,17,16,1.0625
ID,27-07-2020,0.148760705,15,31,0.483870968
ID,03-08-2020,0.166455042,18,29,0.620689655
ID,10-08-2020,0.197080382,5,6,0.833333333
ID,17-08-2020,0.231161311,34,35,0.971428571
ID,24-08-2020,0.133537218,19,40,0.475
ID,31-08-2020,0.12479559,14,36,0.388888889
ID,07-09-2020,0.192018062,28,39,0.717948718
ID,14-09-2020,0.105135332,9,29,0.310344828
ID,21-09-2020,0.077324811,3,13,0.230769231
ID,28-09-2020,0.12898125,7,18,0.388888889
ID,05-10-2020,0.047222222,4,8,0.5
ID,12-10-2020,0.091953317,8,29,0.275862069
ID,19-10-2020,0.146655756,16,30,0.533333333
ID,26-10-2020,0.120656566,10,12,0.833333333
ID,02-11-2020,0.210212418,9,8,1.125
ID,09-11-2020,0.107666667,5,10,0.5
ID,16-11-2020,0.121789322,3,12,0.25
IE,23-03-2020,0.048883277,4,11,0.363636364
IE,30-03-2020,0.075912081,5,14,0.357142857
IE,06-04-2020,0.036428571,7,28,0.25
IE,13-04-2020,-0.034281479,3,43,0.069767442
IE,20-04-2020,0.01284219,6,17,0.352941176
IE,27-04-2020,0.09979123,10,21,0.476190476
IE,04-05-2020,0.154099688,31,63,0.492063492
IE,11-05-2020,0.111380044,29,54,0.537037037
IE,18-05-2020,0.176986622,14,33,0.424242424
IE,25-05-2020,0.105110148,18,35,0.514285714
IE,01-06-2020,0.185420454,26,45,0.577777778
IE,08-06-2020,0.145369158,23,36,0.638888889
IE,15-06-2020,0.196935271,32,34,0.941176471
IE,22-06-2020,0.126950895,31,74,0.418918919
IE,29-06-2020,0.161039651,35,48,0.729166667
IE,06-07-2020,0.149927166,29,36,0.805555556
IE,13-07-2020,0.167411017,40,49,0.816326531
IE,20-07-2020,0.222033224,44,35,1.257142857
IE,27-07-2020,0.141763211,38,49,0.775510204
IE,03-08-2020,0.192928109,36,50,0.72
IE,10-08-2020,0.159425336,15,17,0.882352941
IE,17-08-2020,0.131347968,35,58,0.603448276
IE,24-08-2020,0.115132141,33,71,0.464788732
IE,31-08-2020,0.172838091,34,45,0.755555556
IE,07-09-2020,0.199481697,33,44,0.75
IE,14-09-2020,0.156511784,19,36,0.527777778
IE,21-09-2020,0.078928328,8,29,0.275862069
IE,28-09-2020,0.046247712,12,55,0.218181818
IE,05-10-2020,0.108412589,21,45,0.466666667
IE,12-10-2020,0.088447403,35,90,0.388888889
IE,19-10-2020,0.051018975,32,122,0.262295082
IE,26-10-2020,0.138204096,81,160,0.50625
IE,02-11-2020,0.205338121,31,50,0.62
IE,09-11-2020,0.143452008,31,50,0.62
IE,16-11-2020,0.135661107,19,37,0.513513514
IE,23-11-2020,0.102840909,4,7,0.571428571
IL,23-03-2020,0.116666667,2,3,0.666666667
IL,30-03-2020,0.116091751,4,11,0.363636364
IL,06-04-2020,-0.115833333,2,13,0.153846154
IL,13-04-2020,0.028525414,4,43,0.093023256
IL,20-04-2020,-0.041944445,1,14,0.071428571
IL,27-04-2020,-0.015734266,4,9,0.444444444
IL,04-05-2020,0.107787879,2,8,0.25
IL,11-05-2020,0.119583333,4,6,0.666666667
IL,18-05-2020,0.103882576,2,6,0.333333333
IL,25-05-2020,0.100164142,4,6,0.666666667
IL,01-06-2020,0.07148498,3,8,0.375
IL,08-06-2020,0.172222222,1,4,0.25
IL,15-06-2020,0.207900433,6,5,1.2
IL,22-06-2020,-0.044444444,1,2,0.5
IL,29-06-2020,0.254876894,2,1,2
IL,06-07-2020,0.146666667,1,1,1
IL,13-07-2020,0.129683333,3,22,0.136363636
IL,27-07-2020,0.105371212,2,38,0.052631579
IL,03-08-2020,0.119282297,2,17,0.117647059
IL,10-08-2020,0.12,1,12,0.083333333
IL,24-08-2020,0.189848485,2,3,0.666666667
IL,31-08-2020,0.061706349,1,6,0.166666667
IL,07-09-2020,0.114469697,1,4,0.25
IL,21-09-2020,0.197222222,3,3,1
IL,28-09-2020,0.172061524,5,6,0.833333333
IL,05-10-2020,0.080492424,1,3,0.333333333
IL,12-10-2020,0.166319445,6,6,1
IL,19-10-2020,0.186458333,6,6,1
IL,02-11-2020,0.153125,1,1,1
IL,09-11-2020,0.125,1,1,1
IM,13-07-2020,0.1,1,1,1
IM,07-09-2020,0.256309524,2,1,2
IN,23-03-2020,0.157805677,208,316,0.658227848
IN,30-03-2020,0.161327194,250,414,0.603864734
IN,06-04-2020,0.156155843,254,415,0.612048193
IN,13-04-2020,0.172496833,168,220,0.763636364
IN,20-04-2020,0.140302479,118,220,0.536363636
IN,27-04-2020,0.139517672,100,193,0.518134715
IN,04-05-2020,0.146012882,231,425,0.543529412
IN,11-05-2020,0.158301078,199,326,0.610429448
IN,18-05-2020,0.12428691,171,387,0.441860465
IN,25-05-2020,0.132189932,223,421,0.529691211
IN,01-06-2020,0.133606018,158,306,0.516339869
IN,08-06-2020,0.159732672,143,250,0.572
IN,15-06-2020,0.133875982,162,311,0.520900322
IN,22-06-2020,0.140572038,191,371,0.514824798
IN,29-06-2020,0.162002974,170,278,0.611510791
IN,06-07-2020,0.172422742,146,233,0.626609442
IN,13-07-2020,0.158760279,240,378,0.634920635
IN,20-07-2020,0.156227052,159,276,0.576086957
IN,27-07-2020,0.165868055,198,330,0.6
IN,03-08-2020,0.191394041,201,292,0.688356164
IN,10-08-2020,0.161810221,44,77,0.571428571
IN,17-08-2020,0.201698169,244,310,0.787096774
IN,24-08-2020,0.198595644,238,310,0.767741935
IN,31-08-2020,0.167924634,201,314,0.640127389
IN,07-09-2020,0.164153361,170,283,0.600706714
IN,14-09-2020,0.177057847,99,151,0.655629139
IN,21-09-2020,0.167258015,31,68,0.455882353
IN,28-09-2020,0.157117696,46,80,0.575
IN,05-10-2020,0.16396797,45,84,0.535714286
IN,12-10-2020,0.138579451,56,118,0.474576271
IN,19-10-2020,0.161016905,78,125,0.624
IN,26-10-2020,0.154400093,63,129,0.488372093
IN,02-11-2020,0.179783794,25,34,0.735294118
IN,09-11-2020,0.184275197,28,39,0.717948718
IN,16-11-2020,0.258901058,43,44,0.977272727
IN,23-11-2020,0.136622807,4,15,0.266666667
IQ,20-04-2020,0.042857143,1,6,0.166666667
IQ,17-08-2020,0.114285715,1,1,1
IR,30-03-2020,0.1375,1,1,1
IR,06-07-2020,0.3125,1,1,1
IR,07-09-2020,0,1,1,1
IS,18-05-2020,0.093772727,1,4,0.25
IS,22-06-2020,0.203039322,3,2,1.5
IS,13-07-2020,0.1775,1,1,1
IS,17-08-2020,0.185019841,2,2,1
IS,16-11-2020,0.0625,1,1,1
IT,23-03-2020,0.104436189,2,11,0.181818182
IT,30-03-2020,0.210458687,13,14,0.928571429
IT,06-04-2020,0.035403853,8,20,0.4
IT,13-04-2020,0.047950764,8,39,0.205128205
IT,20-04-2020,-0.000543176,5,34,0.147058824
IT,27-04-2020,0.073809036,8,29,0.275862069
IT,04-05-2020,0.091246369,31,95,0.326315789
IT,11-05-2020,0.100181627,33,88,0.375
IT,18-05-2020,0.133333043,21,56,0.375
IT,25-05-2020,0.131931296,22,54,0.407407407
IT,01-06-2020,0.126229042,11,52,0.211538462
IT,08-06-2020,0.106289795,10,43,0.23255814
IT,15-06-2020,0.130989358,16,50,0.32
IT,22-06-2020,0.149163435,22,44,0.5
IT,29-06-2020,0.094711271,9,33,0.272727273
IT,06-07-2020,0.100871212,9,25,0.36
IT,13-07-2020,0.163248609,23,37,0.621621622
IT,20-07-2020,0.156107188,17,23,0.739130435
IT,27-07-2020,0.189003658,25,34,0.735294118
IT,03-08-2020,0.077994331,9,39,0.230769231
IT,10-08-2020,0.158823887,10,17,0.588235294
IT,17-08-2020,0.162818482,17,26,0.653846154
IT,24-08-2020,0.154534904,13,21,0.619047619
IT,31-08-2020,0.0932282,13,36,0.361111111
IT,07-09-2020,0.141473865,16,39,0.41025641
IT,14-09-2020,0.166820439,7,16,0.4375
IT,21-09-2020,0.059043561,2,9,0.222222222
IT,28-09-2020,0.111574074,10,17,0.588235294
IT,05-10-2020,0.1,2,5,0.4
IT,12-10-2020,0.061398072,12,32,0.375
IT,19-10-2020,0.040254587,4,38,0.105263158
IT,26-10-2020,0.103585859,21,51,0.411764706
IT,02-11-2020,0.109755109,9,34,0.264705882
IT,09-11-2020,0.040417193,5,43,0.11627907
IT,16-11-2020,0.051668899,7,33,0.212121212
IT,23-11-2020,0.171875,2,2,1
JM,23-03-2020,0.140011223,3,6,0.5
JM,30-03-2020,0.10421964,8,11,0.727272727
JM,06-04-2020,0.102565587,4,2,2
JM,13-04-2020,-0.027235588,1,8,0.125
JM,20-04-2020,0.105503733,3,4,0.75
JM,27-04-2020,0.106002435,2,6,0.333333333
JM,04-05-2020,0.026159424,3,22,0.136363636
JM,11-05-2020,0.16197096,7,13,0.538461538
JM,18-05-2020,0.131358099,4,16,0.25
JM,25-05-2020,0.132208931,5,14,0.357142857
JM,01-06-2020,0.206877865,9,8,1.125
JM,08-06-2020,0.157472944,8,8,1
JM,15-06-2020,0.163722089,9,10,0.9
JM,22-06-2020,0.154955808,6,6,1
JM,29-06-2020,0.069419192,1,7,0.142857143
JM,06-07-2020,0.01204932,1,9,0.111111111
JM,13-07-2020,0.158454545,4,8,0.5
JM,20-07-2020,0.130005588,6,8,0.75
JM,27-07-2020,0.163574134,5,9,0.555555556
JM,03-08-2020,0.139444895,4,12,0.333333333
JM,17-08-2020,0.130613109,5,14,0.357142857
JM,24-08-2020,0.089177489,7,21,0.333333333
JM,31-08-2020,0.152244669,6,15,0.4
JM,07-09-2020,0.207705261,7,9,0.777777778
JM,14-09-2020,0.172786458,4,2,2
JM,21-09-2020,-0.128219697,1,3,0.333333333
JM,28-09-2020,0.116666667,1,2,0.5
JM,05-10-2020,0.066969697,2,8,0.25
JM,12-10-2020,0.283333334,2,2,1
JM,19-10-2020,0.4,4,2,2
JM,09-11-2020,0.047619048,1,6,0.166666667
JM,16-11-2020,0.017939815,1,2,0.5
JM,23-11-2020,0.214285715,1,1,1
JP,23-03-2020,-0.013255572,1,8,0.125
JP,30-03-2020,0.267886762,10,9,1.111111111
JP,06-04-2020,0.027300404,4,18,0.222222222
JP,13-04-2020,0.031841574,7,40,0.175
JP,20-04-2020,0.053429705,5,23,0.217391304
JP,27-04-2020,0.122983773,6,12,0.5
JP,04-05-2020,0.075712641,6,28,0.214285714
JP,11-05-2020,0.140354923,8,18,0.444444444
JP,18-05-2020,0.087519841,2,12,0.166666667
JP,25-05-2020,0.174015572,10,20,0.5
JP,01-06-2020,0.121939574,10,20,0.5
JP,08-06-2020,0.166688054,13,15,0.866666667
JP,15-06-2020,0.102383412,16,22,0.727272727
JP,22-06-2020,0.132694129,5,11,0.454545455
JP,29-06-2020,0.210439815,10,8,1.25
JP,06-07-2020,0.118290522,6,12,0.5
JP,13-07-2020,0.155526286,6,16,0.375
JP,20-07-2020,0.115122239,3,10,0.3
JP,27-07-2020,0.138451355,10,19,0.526315789
JP,03-08-2020,0.097434784,7,23,0.304347826
JP,10-08-2020,0.044147727,3,9,0.333333333
JP,17-08-2020,0.050114187,10,27,0.37037037
JP,24-08-2020,0.099680108,10,29,0.344827586
JP,31-08-2020,0.112336986,3,18,0.166666667
JP,07-09-2020,0.170070719,9,16,0.5625
JP,14-09-2020,0.086085859,3,8,0.375
JP,21-09-2020,0.099652778,1,2,0.5
JP,28-09-2020,0.093789457,2,6,0.333333333
JP,12-10-2020,0.170489583,6,14,0.428571429
JP,19-10-2020,0.041046832,4,18,0.222222222
JP,26-10-2020,0.090324675,5,10,0.5
JP,02-11-2020,0.514663272,9,2,4.5
JP,09-11-2020,0.246868687,2,3,0.666666667
JP,16-11-2020,0.125378788,3,3,1
KE,23-03-2020,0.142093506,8,17,0.470588235
KE,30-03-2020,0.243888374,21,24,0.875
KE,06-04-2020,0.242546252,16,15,1.066666667
KE,13-04-2020,0.23761078,18,18,1
KE,20-04-2020,0.062453102,7,13,0.538461538
KE,27-04-2020,0.159729437,4,6,0.666666667
KE,04-05-2020,0.2017116,19,26,0.730769231
KE,11-05-2020,0.15010799,16,30,0.533333333
KE,18-05-2020,0.099945549,8,24,0.333333333
KE,25-05-2020,0.145233937,13,23,0.565217391
